client_id,genre,age,ville,canal_acquisition,segment_marketing,nb_achats,ca_total,panier_moyen,derniere_achat,recence_jours,frequence_mensuelle,churn
1059,M,42,Abidjan,Site Web,Nouveau,25,524559.0,20982.36,2024-12-10,21,0.6944444444444444,0
1060,M,36,Yamoussoukro,Mobile Money,Nouveau,32,1108805.0,34650.15625,2024-10-20,72,0.8888888888888888,0
1061,M,40,San-Pédro,Boutique,Régulier,23,516715.0,22465.869565217392,2024-12-22,9,0.6388888888888888,0
1062,M,18,Divo,Mobile Money,VIP,2,103476.0,51738.0,2023-12-27,370,0.05555555555555555,1
1063,F,18,Bouaké,Réseaux sociaux,Occasionnel,40,1033059.0,25826.475,2024-10-14,78,1.1111111111111112,0
1064,M,41,Abidjan,Site Web,Régulier,2,29953.0,14976.5,2024-05-23,222,0.05555555555555555,1
1065,F,18,Abidjan,Site Web,Régulier,1,14081.0,14081.0,2022-01-16,1080,0.027777777777777776,1
1066,M,47,Yamoussoukro,Site Web,Nouveau,18,404993.0,22499.61111111111,2024-09-04,118,0.5,1
1067,F,18,Man,Mobile Money,Nouveau,29,590438.0,20359.931034482757,2024-12-11,20,0.8055555555555556,0
1068,M,43,Bouaké,Partenaire,Nouveau,28,701235.0,25044.10714285714,2024-11-20,41,0.7777777777777778,0
1069,F,24,Abidjan,Partenaire,Fidèle,1,28631.0,28631.0,2023-01-09,722,0.027777777777777776,1
1070,F,45,Abidjan,Site Web,Nouveau,38,1227479.0,32302.07894736842,2024-11-08,53,1.0555555555555556,0
1071,M,69,Bouaké,Boutique,Occasionnel,35,904988.0,25856.8,2024-12-22,9,0.9722222222222222,0
1072,M,18,Korhogo,Mobile Money,Occasionnel,32,641837.0,20057.40625,2024-11-15,46,0.8888888888888888,0
1073,F,41,Abidjan,Mobile Money,Régulier,23,1024220.0,44531.30434782609,2024-12-04,27,0.6388888888888888,0
1074,M,18,Abidjan,Mobile Money,Nouveau,34,1091087.0,32090.79411764706,2024-12-09,22,0.9444444444444444,0
1075,M,38,Divo,Boutique,VIP,33,839702.0,25445.515151515152,2024-09-19,103,0.9166666666666666,1
1076,F,31,Abidjan,Site Web,Nouveau,3,54332.0,18110.666666666668,2024-08-16,137,0.08333333333333333,1
1077,M,35,Abidjan,Partenaire,Fidèle,30,1357390.0,45246.333333333336,2024-11-02,59,0.8333333333333334,0
1078,F,23,Abidjan,Mobile Money,Occasionnel,33,940350.0,28495.454545454544,2024-12-10,21,0.9166666666666666,0
1079,M,42,Abidjan,Mobile Money,Occasionnel,34,971480.0,28572.941176470587,2024-12-18,13,0.9444444444444444,0
1080,F,18,Abidjan,Mobile Money,Régulier,33,1281679.0,38838.757575757576,2024-11-29,32,0.9166666666666666,0
1081,F,47,Yamoussoukro,Partenaire,Occasionnel,27,1054446.0,39053.555555555555,2024-10-16,76,0.75,0
1082,M,29,Bouaké,Site Web,Nouveau,21,1018985.0,48523.09523809524,2024-12-28,3,0.5833333333333334,0
1083,M,18,Bouaké,Boutique,Régulier,3,115241.0,38413.666666666664,2024-12-16,15,0.08333333333333333,0
1084,M,51,Bouaké,Boutique,Occasionnel,23,493815.0,21470.217391304348,2024-12-12,19,0.6388888888888888,0
1085,M,33,Abidjan,Boutique,Occasionnel,30,798954.0,26631.8,2024-10-07,85,0.8333333333333334,0
1086,M,54,Abidjan,Mobile Money,Régulier,5,100364.0,20072.8,2024-05-07,238,0.1388888888888889,1
1087,M,47,Abidjan,Mobile Money,Régulier,32,1043615.0,32612.96875,2024-12-24,7,0.8888888888888888,0
1088,M,25,Abidjan,Mobile Money,Occasionnel,30,827034.0,27567.8,2024-09-04,118,0.8333333333333334,1
1089,F,33,Daloa,Mobile Money,Nouveau,34,800262.0,23537.117647058825,2024-12-23,8,0.9444444444444444,0
1090,F,35,Abidjan,Boutique,Nouveau,26,1036840.0,39878.46153846154,2024-12-15,16,0.7222222222222222,0
1091,F,50,Yamoussoukro,Mobile Money,Occasionnel,26,682641.0,26255.423076923078,2024-12-18,13,0.7222222222222222,0
1092,M,38,Abidjan,Site Web,Nouveau,24,999153.0,41631.375,2024-12-04,27,0.6666666666666666,0
1093,F,35,Abidjan,Boutique,Nouveau,27,952482.0,35277.11111111111,2024-12-08,23,0.75,0
1094,F,31,Abidjan,Boutique,Régulier,34,934216.0,27476.941176470587,2024-12-23,8,0.9444444444444444,0
1095,M,33,Abidjan,Partenaire,Nouveau,3,132108.0,44036.0,2024-03-24,282,0.08333333333333333,1
1096,F,48,Bouaké,Mobile Money,Nouveau,31,1407911.0,45416.48387096774,2024-12-11,20,0.8611111111111112,0
1097,F,34,San-Pédro,Site Web,Fidèle,36,955781.0,26549.472222222223,2024-10-25,67,1.0,0
1098,M,29,Abidjan,Mobile Money,Régulier,29,808502.0,27879.379310344826,2024-11-17,44,0.8055555555555556,0
1099,M,27,Bouaké,Site Web,Régulier,26,555114.0,21350.53846153846,2024-11-14,47,0.7222222222222222,0
1100,F,27,Daloa,Boutique,Occasionnel,19,918321.0,48332.68421052631,2024-09-10,112,0.5277777777777778,1
1101,F,18,Abidjan,Mobile Money,Régulier,32,1045063.0,32658.21875,2024-12-21,10,0.8888888888888888,0
1102,F,25,Abidjan,Mobile Money,Fidèle,20,493727.0,24686.35,2024-12-09,22,0.5555555555555556,0
1103,M,50,Abidjan,Site Web,Nouveau,2,68862.0,34431.0,2024-04-09,266,0.05555555555555555,1
1104,M,31,Abidjan,Site Web,Nouveau,29,1047944.0,36136.0,2024-12-18,13,0.8055555555555556,1
1105,F,41,Korhogo,Site Web,Nouveau,36,1169511.0,32486.416666666668,2024-11-04,57,1.0,0
1106,M,18,Abidjan,Boutique,Fidèle,28,1015196.0,36257.0,2024-12-22,9,0.7777777777777778,0
1107,F,40,Abidjan,Site Web,Nouveau,26,809557.0,31136.80769230769,2024-09-03,119,0.7222222222222222,1
1108,F,32,Daloa,Boutique,Occasionnel,26,656137.0,25236.03846153846,2024-12-07,24,0.7222222222222222,0
1109,M,28,Abidjan,Mobile Money,Occasionnel,27,588716.0,21804.296296296296,2024-12-27,4,0.75,0
1110,F,35,Bouaké,Boutique,VIP,33,722867.0,21905.060606060608,2024-12-01,30,0.9166666666666666,0
1111,F,28,Abidjan,Boutique,Nouveau,35,1098773.0,31393.514285714286,2024-12-24,7,0.9722222222222222,0
1112,F,18,Abidjan,Réseaux sociaux,Occasionnel,4,117380.0,29345.0,2024-02-08,327,0.1111111111111111,1
1113,M,44,Abidjan,Boutique,VIP,32,1243108.0,38847.125,2024-12-30,1,0.8888888888888888,0
1114,M,36,Abidjan,Boutique,Nouveau,38,1250816.0,32916.21052631579,2024-12-26,5,1.0555555555555556,0
1115,M,30,Abidjan,Partenaire,Occasionnel,30,978947.0,32631.566666666666,2024-11-28,33,0.8333333333333334,1
1116,F,23,Yamoussoukro,Réseaux sociaux,Nouveau,36,1567471.0,43540.86111111111,2024-09-07,115,1.0,1
1117,F,18,Yamoussoukro,Mobile Money,Nouveau,28,998871.0,35673.96428571428,2024-12-19,12,0.7777777777777778,0
1118,M,36,Daloa,Réseaux sociaux,Nouveau,24,654341.0,27264.208333333332,2024-06-13,201,0.6666666666666666,1
1119,F,51,Abidjan,Mobile Money,Nouveau,26,831782.0,31991.615384615383,2024-09-21,101,0.7222222222222222,1
1120,M,36,Abengourou,Réseaux sociaux,Nouveau,34,782460.0,23013.529411764706,2024-11-28,33,0.9444444444444444,0
1121,M,18,Abidjan,Mobile Money,Régulier,24,791627.0,32984.458333333336,2024-11-29,32,0.6666666666666666,1
1122,F,36,San-Pédro,Boutique,Occasionnel,21,629610.0,29981.428571428572,2024-11-12,49,0.5833333333333334,0
1123,M,33,Daloa,Partenaire,Occasionnel,36,992862.0,27579.5,2024-12-28,3,1.0,0
1124,F,43,Bouaké,Mobile Money,Régulier,34,1648773.0,48493.32352941176,2024-11-13,48,0.9444444444444444,0
1125,F,40,Abidjan,Réseaux sociaux,Fidèle,34,1081149.0,31798.5,2024-11-18,43,0.9444444444444444,0
1126,M,18,Daloa,Boutique,Nouveau,29,554181.0,19109.689655172413,2024-10-31,61,0.8055555555555556,0
1127,F,39,Daloa,Mobile Money,Nouveau,1,5161.0,5161.0,2022-12-31,731,0.027777777777777776,1
1128,M,22,Abidjan,Partenaire,Nouveau,24,584318.0,24346.583333333332,2024-10-04,88,0.6666666666666666,0
1129,M,18,Daloa,Boutique,Fidèle,19,426101.0,22426.36842105263,2024-09-09,113,0.5277777777777778,1
1130,M,31,Abidjan,Réseaux sociaux,Fidèle,27,1088789.0,40325.51851851852,2024-12-14,17,0.75,0
1131,M,38,Abidjan,Réseaux sociaux,Occasionnel,31,653628.0,21084.774193548386,2024-12-13,18,0.8611111111111112,0
1132,F,18,Bouaké,Mobile Money,Nouveau,18,347558.0,19308.777777777777,2024-11-05,56,0.5,0
1133,F,41,San-Pédro,Mobile Money,Occasionnel,34,1516377.0,44599.32352941176,2024-12-25,6,0.9444444444444444,0
1134,M,42,Abidjan,Mobile Money,Régulier,16,988676.0,61792.25,2024-11-19,42,0.4444444444444444,0
1135,M,34,Abidjan,Boutique,Nouveau,1,4312.0,4312.0,2022-10-02,821,0.027777777777777776,1
1136,F,24,Abidjan,Mobile Money,Nouveau,25,659977.0,26399.08,2024-10-23,69,0.6944444444444444,0
1137,F,23,Abidjan,Boutique,Nouveau,4,82511.0,20627.75,2023-09-09,479,0.1111111111111111,1
1138,F,45,Abidjan,Réseaux sociaux,Régulier,40,1619888.0,40497.2,2024-12-15,16,1.1111111111111112,0
1139,F,18,Abidjan,Mobile Money,VIP,32,843608.0,26362.75,2024-12-30,1,0.8888888888888888,0
1140,M,45,Daloa,Site Web,Nouveau,23,490934.0,21344.956521739132,2024-11-17,44,0.6388888888888888,0
1141,F,32,Abidjan,Boutique,Fidèle,31,937264.0,30234.322580645163,2024-11-30,31,0.8611111111111112,0
1142,M,32,Abidjan,Mobile Money,Occasionnel,30,661592.0,22053.066666666666,2024-12-05,26,0.8333333333333334,0
1143,M,18,Abidjan,Mobile Money,Régulier,2,37788.0,18894.0,2024-09-27,95,0.05555555555555555,1
1144,M,32,Abidjan,Mobile Money,Fidèle,42,1102471.0,26249.309523809523,2024-12-22,9,1.1666666666666667,1
1145,F,40,Abidjan,Site Web,Occasionnel,2,31178.0,15589.0,2023-05-09,602,0.05555555555555555,1
1146,F,19,Abidjan,Mobile Money,Nouveau,30,745106.0,24836.866666666665,2024-12-06,25,0.8333333333333334,0
1147,M,39,Abidjan,Réseaux sociaux,Nouveau,27,552134.0,20449.40740740741,2024-11-26,35,0.75,0
1148,M,34,Abidjan,Réseaux sociaux,Régulier,35,1316577.0,37616.485714285714,2024-12-23,8,0.9722222222222222,1
1149,F,26,Bouaké,Mobile Money,Occasionnel,32,948780.0,29649.375,2024-12-11,20,0.8888888888888888,1
1150,M,43,Korhogo,Réseaux sociaux,Nouveau,45,1280796.0,28462.133333333335,2024-12-14,17,1.25,0
1151,F,18,Abidjan,Partenaire,Occasionnel,25,639835.0,25593.4,2024-12-13,18,0.6944444444444444,0
1152,M,37,Abidjan,Mobile Money,Nouveau,2,125615.0,62807.5,2024-07-28,156,0.05555555555555555,1
1153,F,51,Abidjan,Partenaire,Nouveau,32,807543.0,25235.71875,2024-11-10,51,0.8888888888888888,0
1154,F,49,Abidjan,Mobile Money,Fidèle,38,1012689.0,26649.71052631579,2024-12-12,19,1.0555555555555556,0
1155,M,38,Bouaké,Site Web,Occasionnel,30,947934.0,31597.8,2024-12-21,10,0.8333333333333334,0
1156,F,30,Yamoussoukro,Mobile Money,Nouveau,31,1127898.0,36383.8064516129,2024-12-28,3,0.8611111111111112,0
1157,F,27,Abidjan,Réseaux sociaux,Occasionnel,24,732298.0,30512.416666666668,2024-12-15,16,0.6666666666666666,0
1158,F,30,Abidjan,Réseaux sociaux,Fidèle,23,735631.0,31983.956521739132,2024-11-15,46,0.6388888888888888,0
1159,F,39,Abidjan,Partenaire,Nouveau,21,686499.0,32690.428571428572,2024-10-13,79,0.5833333333333334,0
1160,M,25,Abidjan,Partenaire,Nouveau,2,58590.0,29295.0,2022-09-10,843,0.05555555555555555,1
1161,F,42,Divo,Mobile Money,Occasionnel,2,37224.0,18612.0,2023-11-22,405,0.05555555555555555,1
1162,M,57,Abidjan,Site Web,Nouveau,32,826817.0,25838.03125,2024-12-14,17,0.8888888888888888,0
1163,M,33,Abidjan,Mobile Money,Nouveau,19,602602.0,31715.894736842107,2024-11-25,36,0.5277777777777778,0
1164,F,19,Abidjan,Mobile Money,Nouveau,39,1073267.0,27519.666666666668,2024-12-29,2,1.0833333333333333,0
1165,F,19,Abidjan,Mobile Money,Nouveau,24,765110.0,31879.583333333332,2024-12-28,3,0.6666666666666666,0
1166,M,42,Abidjan,Partenaire,Régulier,19,387681.0,20404.263157894737,2024-11-29,32,0.5277777777777778,1
1167,M,33,Abidjan,Site Web,Nouveau,22,562458.0,25566.272727272728,2024-12-20,11,0.6111111111111112,1
1168,M,43,Abidjan,Mobile Money,Occasionnel,37,1322927.0,35754.78378378379,2024-12-27,4,1.0277777777777777,0
1169,M,28,Abidjan,Partenaire,Régulier,30,1126104.0,37536.8,2024-10-12,80,0.8333333333333334,0
1170,F,43,Bouaké,Réseaux sociaux,Nouveau,25,747694.0,29907.76,2024-11-12,49,0.6944444444444444,0
1171,F,32,Abidjan,Mobile Money,Nouveau,33,1179523.0,35743.121212121216,2024-09-19,103,0.9166666666666666,1
1172,M,25,Abidjan,Boutique,VIP,28,605590.0,21628.214285714286,2024-12-04,27,0.7777777777777778,0
1173,F,29,Korhogo,Site Web,Occasionnel,34,998323.0,29362.441176470587,2024-12-25,6,0.9444444444444444,0
1174,M,20,Abidjan,Site Web,Régulier,31,1050311.0,33881.0,2024-12-26,5,0.8611111111111112,0
1175,F,55,Gagnoa,Boutique,Occasionnel,38,782268.0,20586.0,2024-12-28,3,1.0555555555555556,0
1176,M,32,Man,Boutique,VIP,29,973148.0,33556.8275862069,2024-12-25,6,0.8055555555555556,0
1177,F,41,Abidjan,Mobile Money,Nouveau,28,537371.0,19191.821428571428,2024-11-24,37,0.7777777777777778,0
1178,F,28,Abidjan,Boutique,Nouveau,22,836728.0,38033.09090909091,2024-09-19,103,0.6111111111111112,1
1179,F,22,San-Pédro,Boutique,Régulier,4,85784.0,21446.0,2024-12-14,17,0.1111111111111111,0
1180,F,31,Abidjan,Mobile Money,Nouveau,3,58115.0,19371.666666666668,2023-08-28,491,0.08333333333333333,1
1181,M,46,Abidjan,Mobile Money,Occasionnel,29,645523.0,22259.41379310345,2024-12-27,4,0.8055555555555556,0
1182,F,28,Bouaké,Site Web,Nouveau,7,137208.0,19601.14285714286,2024-04-05,270,0.19444444444444445,1
1183,F,24,Abidjan,Boutique,Nouveau,35,856828.0,24480.8,2024-09-12,110,0.9722222222222222,1
1184,F,35,San-Pédro,Boutique,Régulier,27,632747.0,23435.074074074073,2024-11-03,58,0.75,0
1185,F,39,Yamoussoukro,Mobile Money,Occasionnel,28,788324.0,28154.428571428572,2024-12-19,12,0.7777777777777778,0
1186,M,52,Korhogo,Partenaire,Occasionnel,29,901127.0,31073.344827586207,2024-12-06,25,0.8055555555555556,0
1187,F,37,Daloa,Mobile Money,Nouveau,27,820509.0,30389.222222222223,2024-10-06,86,0.75,0
1188,M,41,Bouaké,Boutique,Nouveau,2,22428.0,11214.0,2024-10-23,69,0.05555555555555555,1
1189,F,41,Abidjan,Mobile Money,Régulier,37,995043.0,26893.054054054053,2024-12-30,1,1.0277777777777777,0
1190,M,21,Abengourou,Site Web,Nouveau,34,1052618.0,30959.352941176472,2024-10-25,67,0.9444444444444444,0
1191,F,23,Divo,Boutique,Occasionnel,23,618157.0,26876.391304347828,2024-11-19,42,0.6388888888888888,0
1192,F,22,San-Pédro,Boutique,Occasionnel,3,104749.0,34916.333333333336,2023-04-16,625,0.08333333333333333,1
1193,M,19,Daloa,Réseaux sociaux,Nouveau,31,663757.0,21411.516129032258,2024-12-13,18,0.8611111111111112,0
1194,M,42,Bouaké,Site Web,Nouveau,2,78107.0,39053.5,2024-09-29,93,0.05555555555555555,1
1195,M,37,Abidjan,Boutique,Régulier,31,1116243.0,36007.83870967742,2024-12-06,25,0.8611111111111112,0
1196,F,34,Korhogo,Boutique,Occasionnel,22,471789.0,21444.954545454544,2024-12-05,26,0.6111111111111112,0
1197,F,18,Abidjan,Partenaire,Nouveau,30,1043216.0,34773.86666666667,2024-12-24,7,0.8333333333333334,0
1198,M,56,Abidjan,Partenaire,VIP,37,1012768.0,27372.108108108107,2024-12-19,12,1.0277777777777777,0
1199,F,24,Abidjan,Site Web,Nouveau,33,751026.0,22758.363636363636,2024-12-01,30,0.9166666666666666,0
1200,M,56,Bouaké,Site Web,Régulier,26,890221.0,34239.269230769234,2024-11-27,34,0.7222222222222222,0
1201,M,18,Bouaké,Réseaux sociaux,Nouveau,33,1011605.0,30654.696969696968,2024-12-04,27,0.9166666666666666,0
1202,M,25,Abidjan,Partenaire,Occasionnel,32,762473.0,23827.28125,2024-12-23,8,0.8888888888888888,0
1203,M,18,Abidjan,Mobile Money,Occasionnel,26,501465.0,19287.115384615383,2024-09-16,106,0.7222222222222222,1
1204,M,37,Abidjan,Partenaire,Nouveau,24,636635.0,26526.458333333332,2024-11-11,50,0.6666666666666666,0
1205,F,21,Abidjan,Site Web,Régulier,34,1145046.0,33677.82352941176,2024-12-25,6,0.9444444444444444,0
1206,F,22,Abidjan,Boutique,Nouveau,25,993705.0,39748.2,2024-12-05,26,0.6944444444444444,0
1207,M,18,Yamoussoukro,Boutique,Occasionnel,29,942142.0,32487.655172413793,2024-12-27,4,0.8055555555555556,0
1208,F,42,Abidjan,Mobile Money,Régulier,5,155919.0,31183.8,2024-03-16,290,0.1388888888888889,1
1209,F,41,Abidjan,Réseaux sociaux,Occasionnel,34,1426830.0,41965.58823529412,2024-12-11,20,0.9444444444444444,0
1210,F,53,Abidjan,Site Web,Occasionnel,35,1275767.0,36450.485714285714,2024-12-26,5,0.9722222222222222,0
1211,M,26,Abidjan,Mobile Money,Nouveau,3,69995.0,23331.666666666668,2024-08-21,132,0.08333333333333333,1
1212,M,36,San-Pédro,Site Web,Nouveau,2,49019.0,24509.5,2024-11-08,53,0.05555555555555555,0
1213,M,19,Abidjan,Mobile Money,Fidèle,1,5524.0,5524.0,2024-10-15,77,0.027777777777777776,1
1214,F,30,Abidjan,Boutique,Occasionnel,34,1078077.0,31708.147058823528,2024-12-04,27,0.9444444444444444,0
1215,F,28,Yamoussoukro,Boutique,Régulier,33,590189.0,17884.515151515152,2024-12-01,30,0.9166666666666666,0
1216,M,39,Abidjan,Site Web,Occasionnel,3,130582.0,43527.333333333336,2023-06-18,562,0.08333333333333333,1
1217,F,45,San-Pédro,Mobile Money,Occasionnel,26,696462.0,26787.0,2024-11-21,40,0.7222222222222222,0
1218,M,44,Gagnoa,Mobile Money,Nouveau,27,1085897.0,40218.40740740741,2024-11-19,42,0.75,0
1219,M,24,Bouaké,Mobile Money,Nouveau,4,95646.0,23911.5,2024-04-05,270,0.1111111111111111,1
1220,F,44,Divo,Site Web,Occasionnel,4,117278.0,29319.5,2024-10-07,85,0.1111111111111111,0
1221,F,33,Abidjan,Partenaire,Nouveau,27,828900.0,30700.0,2024-12-13,18,0.75,0
1222,F,30,Abidjan,Site Web,Nouveau,24,928382.0,38682.583333333336,2024-12-21,10,0.6666666666666666,0
1223,M,26,Abidjan,Site Web,Occasionnel,3,79303.0,26434.333333333332,2024-10-06,86,0.08333333333333333,0
1224,M,27,Abidjan,Mobile Money,Occasionnel,33,1399948.0,42422.666666666664,2024-12-22,9,0.9166666666666666,1
1225,F,53,Abidjan,Mobile Money,Occasionnel,26,635722.0,24450.846153846152,2024-12-28,3,0.7222222222222222,0
1226,M,37,Abidjan,Réseaux sociaux,Régulier,36,848954.0,23582.055555555555,2024-12-21,10,1.0,0
1227,F,35,Abidjan,Boutique,Occasionnel,31,847189.0,27328.677419354837,2024-12-21,10,0.8611111111111112,0
1228,F,31,Abidjan,Mobile Money,Nouveau,27,902140.0,33412.59259259259,2024-12-19,12,0.75,0
1229,M,60,Bouaké,Boutique,Régulier,4,79611.0,19902.75,2024-07-20,164,0.1111111111111111,1
1230,F,48,Abidjan,Site Web,Occasionnel,35,1352005.0,38628.71428571428,2024-11-11,50,0.9722222222222222,0
1231,F,26,Abidjan,Mobile Money,Occasionnel,33,798632.0,24200.969696969696,2024-12-03,28,0.9166666666666666,0
1232,M,30,Abidjan,Mobile Money,Fidèle,42,1100629.0,26205.45238095238,2024-12-19,12,1.1666666666666667,0
1233,F,31,Yamoussoukro,Site Web,Nouveau,37,841894.0,22753.891891891893,2024-12-28,3,1.0277777777777777,0
1234,M,35,Abidjan,Mobile Money,Occasionnel,4,109790.0,27447.5,2024-12-02,29,0.1111111111111111,0
1235,F,26,Daloa,Boutique,Nouveau,34,867753.0,25522.147058823528,2024-12-08,23,0.9444444444444444,0
1236,F,38,Abidjan,Réseaux sociaux,Nouveau,4,103295.0,25823.75,2024-09-13,109,0.1111111111111111,1
1238,F,19,Gagnoa,Boutique,Nouveau,26,783347.0,30128.73076923077,2024-12-14,17,0.7222222222222222,0
1239,F,21,Abidjan,Mobile Money,Nouveau,28,690316.0,24654.14285714286,2024-11-13,48,0.7777777777777778,1
1240,F,28,Abidjan,Boutique,Occasionnel,4,124488.0,31122.0,2024-11-12,49,0.1111111111111111,0
1241,M,29,Abidjan,Mobile Money,Nouveau,31,972288.0,31364.129032258064,2024-12-23,8,0.8611111111111112,0
1242,F,55,Abidjan,Réseaux sociaux,Occasionnel,1,9103.0,9103.0,2022-07-11,904,0.027777777777777776,1
1243,F,45,Abidjan,Site Web,Nouveau,25,796000.0,31840.0,2024-12-17,14,0.6944444444444444,0
1244,F,44,Abidjan,Boutique,Occasionnel,31,843331.0,27204.225806451614,2024-12-24,7,0.8611111111111112,0
1245,F,31,Abidjan,Site Web,Occasionnel,34,941148.0,27680.823529411766,2024-12-17,14,0.9444444444444444,0
1246,F,30,Man,Boutique,Occasionnel,28,906538.0,32376.35714285714,2024-12-19,12,0.7777777777777778,0
1247,M,18,Abidjan,Boutique,Régulier,31,908241.0,29298.09677419355,2024-11-25,36,0.8611111111111112,1
1248,F,42,Abidjan,Partenaire,VIP,24,579699.0,24154.125,2024-12-15,16,0.6666666666666666,0
1249,M,39,San-Pédro,Mobile Money,Nouveau,26,874354.0,33629.0,2024-05-24,221,0.7222222222222222,1
1250,M,48,Abidjan,Mobile Money,Occasionnel,23,806367.0,35059.434782608696,2024-10-03,89,0.6388888888888888,0
1251,F,31,Korhogo,Réseaux sociaux,Fidèle,31,1372602.0,44277.48387096774,2024-12-14,17,0.8611111111111112,0
1252,F,32,Abidjan,Boutique,Régulier,3,49966.0,16655.333333333332,2024-12-10,21,0.08333333333333333,0
1253,F,35,Bouaké,Mobile Money,VIP,3,194428.0,64809.333333333336,2024-06-26,188,0.08333333333333333,1
1254,M,43,Man,Mobile Money,Régulier,31,854914.0,27577.870967741936,2024-10-28,64,0.8611111111111112,0
1256,M,42,San-Pédro,Boutique,Nouveau,37,1032252.0,27898.702702702703,2024-12-18,13,1.0277777777777777,0
1257,M,33,Bouaké,Boutique,Nouveau,27,625159.0,23154.037037037036,2024-10-15,77,0.75,0
1258,M,22,San-Pédro,Mobile Money,Occasionnel,33,1029696.0,31202.909090909092,2024-12-29,2,0.9166666666666666,0
1259,M,18,Abidjan,Boutique,Occasionnel,4,55389.0,13847.25,2024-07-13,171,0.1111111111111111,1
1260,M,32,Abidjan,Site Web,Régulier,35,1289745.0,36849.857142857145,2024-12-28,3,0.9722222222222222,0
1261,F,49,Abidjan,Réseaux sociaux,VIP,2,118291.0,59145.5,2023-04-27,614,0.05555555555555555,1
1262,F,52,Gagnoa,Site Web,Nouveau,32,819752.0,25617.25,2024-12-29,2,0.8888888888888888,0
1263,F,37,Abidjan,Site Web,Occasionnel,24,614908.0,25621.166666666668,2024-12-27,4,0.6666666666666666,1
1264,M,55,Abidjan,Réseaux sociaux,Fidèle,26,790690.0,30411.153846153848,2024-12-30,1,0.7222222222222222,0
1265,M,33,Korhogo,Mobile Money,Fidèle,32,674241.0,21070.03125,2024-12-13,18,0.8888888888888888,0
1266,M,44,Abidjan,Mobile Money,Régulier,32,1580944.0,49404.5,2024-12-23,8,0.8888888888888888,1
1267,F,29,Bouaké,Mobile Money,Régulier,5,164500.0,32900.0,2024-11-25,36,0.1388888888888889,0
1268,M,28,Abidjan,Boutique,VIP,40,1258712.0,31467.8,2024-12-23,8,1.1111111111111112,1
1269,F,26,Bouaké,Partenaire,Occasionnel,29,902849.0,31132.724137931036,2024-12-08,23,0.8055555555555556,0
1270,F,18,Abidjan,Mobile Money,Nouveau,21,605445.0,28830.714285714286,2024-12-12,19,0.5833333333333334,0
1271,M,48,Abidjan,Réseaux sociaux,Nouveau,37,1315100.0,35543.24324324324,2024-12-22,9,1.0277777777777777,0
1272,F,26,Abidjan,Mobile Money,Occasionnel,3,86708.0,28902.666666666668,2024-04-08,267,0.08333333333333333,1
1273,F,25,Abidjan,Boutique,Régulier,37,1451423.0,39227.64864864865,2024-11-14,47,1.0277777777777777,0
1274,M,21,Abidjan,Boutique,Occasionnel,33,1253364.0,37980.72727272727,2024-12-22,9,0.9166666666666666,0
