client_id,genre,age,ville,canal_acquisition,date_inscription,segment_marketing,actif
1388,F,38,Abidjan,Mobile Money,2024-12-18,Occasionnel,0
1389,M,46,Abidjan,Réseaux sociaux,2024-09-21,Régulier,1
1390,F,33,Abidjan,Mobile Money,2023-11-22,Occasionnel,0
1391,M,31,Abidjan,Mobile Money,2022-04-30,Nouveau,1
1392,M,38,Bouaké,Site Web,2024-11-23,Nouveau,1
1393,F,18,Korhogo,Boutique,2022-12-15,Nouveau,0
1394,F,39,Abidjan,Site Web,2022-02-16,Nouveau,0
1395,M,68,Abidjan,Mobile Money,2024-04-21,Nouveau,0
1396,F,32,Abidjan,Mobile Money,2022-07-09,Fidèle,0
1397,M,32,San-Pédro,Boutique,2022-11-27,Nouveau,1
1398,M,42,Abidjan,Mobile Money,2024-01-12,Régulier,1
1399,M,52,Abidjan,Mobile Money,2024-11-23,VIP,0
1400,F,44,Abengourou,Mobile Money,2024-09-20,Nouveau,1
1401,F,18,Bouaké,Mobile Money,2022-06-29,VIP,0
1402,F,40,Abidjan,Site Web,2022-07-12,Nouveau,0
1403,M,62,Abidjan,Mobile Money,2024-06-04,Régulier,1
1404,F,40,Abidjan,Site Web,2022-12-14,VIP,1
1405,F,21,Abengourou,Boutique,2022-03-27,Régulier,1
1406,F,37,Abidjan,Boutique,2023-10-07,Nouveau,0
1407,M,19,Abidjan,Boutique,2023-12-21,Nouveau,1
1408,F,47,Bouaké,Site Web,2024-12-30,Nouveau,1
1409,M,23,Abidjan,Réseaux sociaux,2023-06-17,Fidèle,1
1410,M,34,Abidjan,Mobile Money,2024-05-25,Nouveau,0
1411,M,24,Korhogo,Réseaux sociaux,2023-08-09,Occasionnel,1
1412,M,27,Abidjan,Mobile Money,2024-10-08,Nouveau,1
1413,M,50,Korhogo,Boutique,2023-06-18,Occasionnel,1
1414,M,35,Daloa,Boutique,2024-01-10,Occasionnel,1
1415,F,27,Abidjan,Mobile Money,2024-11-20,Nouveau,0
1416,M,21,Yamoussoukro,Mobile Money,2024-08-18,Occasionnel,1
1417,M,18,Daloa,Mobile Money,2023-03-16,Occasionnel,1
1418,M,20,Bouaké,Mobile Money,2023-07-10,Occasionnel,1
1419,M,35,Bouaké,Boutique,2023-10-12,Occasionnel,1
1420,M,44,Abidjan,Mobile Money,2022-05-16,Occasionnel,1
1421,M,27,Abidjan,Réseaux sociaux,2022-09-13,Régulier,1
1422,F,51,Yamoussoukro,Réseaux sociaux,2024-02-16,Occasionnel,1
1423,F,26,Abidjan,Mobile Money,2022-03-20,Occasionnel,1
1424,F,31,Abidjan,Mobile Money,2023-10-21,Nouveau,1
1425,F,22,Abidjan,Boutique,2023-06-15,Nouveau,0
1426,F,44,Abidjan,Réseaux sociaux,2023-06-16,Régulier,1
1427,F,57,Daloa,Boutique,2024-07-15,Fidèle,1
1428,F,18,San-Pédro,Mobile Money,2022-10-29,Nouveau,1
1429,M,30,San-Pédro,Partenaire,2024-05-15,Occasionnel,0
1430,F,47,Abidjan,Boutique,2024-05-08,Occasionnel,1
1431,M,18,Abidjan,Boutique,2024-12-22,Régulier,1
1432,M,40,San-Pédro,Réseaux sociaux,2024-06-17,Nouveau,1
1433,F,47,Abidjan,Partenaire,2023-07-10,VIP,1
1434,F,34,Yamoussoukro,Boutique,2023-02-03,Nouveau,0
1435,F,40,Bouaké,Mobile Money,2024-05-05,VIP,1
1436,M,53,Abidjan,Boutique,2024-10-12,Nouveau,1
1437,F,55,Abidjan,Mobile Money,2022-11-04,Nouveau,0
1438,F,33,Yamoussoukro,Boutique,2023-02-09,Nouveau,1
1439,M,28,Abidjan,Mobile Money,2023-06-29,Nouveau,1
1440,M,23,Korhogo,Site Web,2022-04-28,VIP,1
1441,F,44,Bouaké,Site Web,2022-12-11,Occasionnel,1
1442,F,18,Abidjan,Partenaire,2022-07-02,Nouveau,0
1443,F,31,Yamoussoukro,Réseaux sociaux,2024-04-25,VIP,0
1444,F,35,Abidjan,Mobile Money,2023-06-26,Nouveau,1
1445,F,28,Abidjan,Mobile Money,2023-10-24,Nouveau,0
1446,M,37,Gagnoa,Boutique,2022-03-29,Nouveau,1
1447,M,62,Yamoussoukro,Mobile Money,2023-09-20,Occasionnel,1
1448,M,32,Bouaké,Mobile Money,2024-02-26,Fidèle,1
1449,M,29,San-Pédro,Site Web,2024-01-25,Nouveau,0
1450,F,45,Abidjan,Boutique,2024-05-20,Régulier,1
1451,M,36,Abidjan,Mobile Money,2022-05-05,Nouveau,1
1452,M,49,Abidjan,Boutique,2023-08-25,Nouveau,1
1453,M,35,Abidjan,Partenaire,2023-06-13,Régulier,1
1454,M,31,Abidjan,Site Web,2024-09-05,Régulier,1
1455,F,18,Abidjan,Mobile Money,2024-01-27,Occasionnel,1
1456,F,18,Daloa,Boutique,2024-11-10,Nouveau,0
1457,F,18,Abidjan,Réseaux sociaux,2022-01-28,Nouveau,0
1458,F,38,Bouaké,Mobile Money,2023-05-06,Régulier,1
1459,M,19,San-Pédro,Site Web,2024-02-10,Occasionnel,0
1460,F,47,Abengourou,Site Web,2022-04-08,Occasionnel,0
1461,M,34,Abidjan,Site Web,2023-12-15,Nouveau,0
1462,M,31,Korhogo,Mobile Money,2022-09-11,Régulier,1
1463,F,24,San-Pédro,Réseaux sociaux,2022-03-23,Nouveau,0
1464,F,40,Abidjan,Mobile Money,2023-12-22,Régulier,1
1465,M,25,Abidjan,Mobile Money,2023-04-12,Régulier,1
1466,M,23,Abidjan,Mobile Money,2023-03-21,Nouveau,1
1467,F,47,Yamoussoukro,Boutique,2022-12-23,Occasionnel,1
1468,F,37,Bouaké,Mobile Money,2024-01-21,Occasionnel,0
1469,M,31,Abidjan,Site Web,2023-11-09,Occasionnel,1
1470,F,41,Daloa,Réseaux sociaux,2024-01-01,Fidèle,1
1471,M,34,Abidjan,Mobile Money,2024-05-12,Occasionnel,1
1472,F,38,Abidjan,Réseaux sociaux,2023-10-25,Nouveau,0
1473,F,25,Korhogo,Partenaire,2022-03-23,Nouveau,1
1474,F,56,Gagnoa,Mobile Money,2022-06-22,Régulier,0
1475,F,27,Daloa,Site Web,2024-12-21,Nouveau,1
1476,F,51,Abidjan,Partenaire,2022-11-10,Régulier,1
1477,F,31,Abidjan,Site Web,2023-04-14,Nouveau,1
1478,M,42,Abidjan,Boutique,2023-02-18,Nouveau,0
1479,F,42,Abidjan,Réseaux sociaux,2024-12-20,Nouveau,0
1480,F,46,Abidjan,Site Web,2024-06-21,Fidèle,1
1481,F,24,Korhogo,Mobile Money,2023-06-14,Régulier,1
1482,F,45,Yamoussoukro,Mobile Money,2024-01-18,Occasionnel,1
1483,M,54,Abidjan,Boutique,2023-08-27,Nouveau,1
1484,F,31,Abidjan,Boutique,2023-12-08,Fidèle,1
1485,M,34,Abidjan,Mobile Money,2024-11-10,Fidèle,1
1486,F,28,Abidjan,Mobile Money,2024-01-06,Occasionnel,1
1487,M,30,Yamoussoukro,Réseaux sociaux,2022-05-04,Régulier,0
1488,F,52,Abidjan,Site Web,2023-07-06,Fidèle,1
1489,M,22,San-Pédro,Mobile Money,2024-06-16,Nouveau,1
1490,F,23,Abidjan,Mobile Money,2022-02-13,Nouveau,1
1491,F,51,Abidjan,Mobile Money,2023-01-26,Occasionnel,1
1492,M,40,Abengourou,Mobile Money,2022-08-09,Occasionnel,1
1493,M,57,Abidjan,Site Web,2024-02-29,Régulier,0
1494,M,29,Abidjan,Mobile Money,2022-06-03,Occasionnel,1
1495,F,35,Bouaké,Partenaire,2023-11-15,Nouveau,1
1496,M,26,Abidjan,Mobile Money,2022-03-12,Occasionnel,1
1497,M,35,Abidjan,Mobile Money,2024-10-08,Régulier,1
1498,M,18,Abidjan,Réseaux sociaux,2022-12-16,Nouveau,1
1499,F,41,Abidjan,Boutique,2023-03-23,Nouveau,0
1500,M,37,Abidjan,Boutique,2024-05-12,Nouveau,1
1501,M,33,Abidjan,Mobile Money,2023-02-20,Fidèle,0
1502,M,29,Daloa,Site Web,2022-05-07,Nouveau,1
1503,F,24,San-Pédro,Boutique,2024-09-17,Nouveau,0
1504,F,42,Abidjan,Réseaux sociaux,2022-05-03,Régulier,0
1505,M,21,Abidjan,Site Web,2023-06-29,Nouveau,1
1506,F,39,Abidjan,Réseaux sociaux,2022-05-17,Régulier,1
1507,M,56,Abidjan,Site Web,2024-02-04,Occasionnel,0
1508,F,50,Abidjan,Site Web,2022-10-23,Fidèle,0
1509,F,18,Daloa,Site Web,2024-10-17,Nouveau,1
1510,M,28,Abidjan,Boutique,2022-08-10,Nouveau,0
1511,F,38,Abidjan,Site Web,2024-01-04,Nouveau,0
1512,F,33,Yamoussoukro,Site Web,2022-01-16,Fidèle,1
1513,M,18,San-Pédro,Mobile Money,2022-05-04,Fidèle,1
1514,M,38,Abidjan,Site Web,2022-10-30,Nouveau,1
1515,M,33,Abidjan,Mobile Money,2024-08-25,Nouveau,1
1516,F,55,Gagnoa,Boutique,2024-12-26,Nouveau,0
1517,F,31,Abidjan,Mobile Money,2023-11-03,Nouveau,0
1518,M,46,Yamoussoukro,Mobile Money,2023-01-04,Nouveau,1
1519,F,20,Yamoussoukro,Mobile Money,2022-12-08,Fidèle,1
1520,F,22,Abidjan,Mobile Money,2022-08-20,Nouveau,1
1521,F,41,Abidjan,Mobile Money,2023-01-08,Fidèle,1
1522,M,45,Abidjan,Mobile Money,2023-06-27,Nouveau,1
1523,M,23,Abidjan,Boutique,2024-01-21,Fidèle,1
1524,M,34,Abidjan,Boutique,2022-09-09,Occasionnel,1
1525,M,18,Daloa,Partenaire,2022-02-09,Nouveau,1
1526,F,32,Yamoussoukro,Réseaux sociaux,2023-09-05,Régulier,0
1527,F,43,Man,Mobile Money,2022-09-23,Nouveau,1
1528,F,29,Gagnoa,Boutique,2023-03-15,Fidèle,1
1529,F,31,Yamoussoukro,Boutique,2024-02-19,Régulier,0
1530,F,21,Abidjan,Boutique,2024-09-09,VIP,0
1531,F,26,Abidjan,Boutique,2023-08-09,Fidèle,1
1532,F,53,Bouaké,Site Web,2024-10-13,Nouveau,1
1533,M,34,Bouaké,Site Web,2022-10-22,Occasionnel,1
1534,M,22,Abidjan,Boutique,2024-02-20,Régulier,1
1535,F,30,Bouaké,Site Web,2024-12-08,Nouveau,1
1536,F,18,Abidjan,Mobile Money,2022-08-25,Occasionnel,1
1537,M,22,Abidjan,Réseaux sociaux,2024-03-19,Nouveau,1
1538,M,48,San-Pédro,Partenaire,2023-06-03,Régulier,1
1539,M,32,Abidjan,Mobile Money,2024-08-22,Nouveau,0
1540,F,54,Abidjan,Site Web,2022-12-01,Nouveau,1
1541,M,32,Bouaké,Réseaux sociaux,2024-11-17,VIP,1
1542,F,33,Bouaké,Boutique,2024-05-24,Fidèle,1
1543,F,41,Abidjan,Mobile Money,2024-02-12,Nouveau,1
1544,F,18,Bouaké,Site Web,2022-02-01,Nouveau,1
1545,F,36,Abidjan,Boutique,2022-04-01,Régulier,1
1546,F,33,Yamoussoukro,Mobile Money,2023-12-27,Nouveau,0
1547,F,50,Abidjan,Site Web,2023-06-09,Régulier,0
1548,M,44,Abengourou,Boutique,2022-12-20,Régulier,0
1549,F,21,Daloa,Mobile Money,2024-07-10,Nouveau,1
1550,F,47,Abidjan,Partenaire,2023-06-11,Nouveau,0
1551,F,31,Abidjan,Mobile Money,2023-05-18,Nouveau,1
1552,F,24,Abidjan,Boutique,2022-12-20,Nouveau,1
1553,F,36,Yamoussoukro,Site Web,2024-12-10,Occasionnel,1
1554,F,31,Yamoussoukro,Mobile Money,2023-02-04,Nouveau,1
1555,F,50,Yamoussoukro,Site Web,2022-10-12,VIP,1
1556,M,37,Korhogo,Site Web,2024-01-09,Régulier,0
1557,M,36,Abidjan,Boutique,2022-02-07,Nouveau,1
1558,F,43,Yamoussoukro,Boutique,2023-10-15,Occasionnel,0
1559,M,46,Abidjan,Partenaire,2023-09-11,Occasionnel,1
1560,M,42,Bouaké,Réseaux sociaux,2022-09-25,Occasionnel,1
1561,M,49,Abidjan,Mobile Money,2024-04-22,Occasionnel,1
1562,M,40,Daloa,Boutique,2022-02-17,Nouveau,1
1563,M,35,Abidjan,Boutique,2024-12-10,Nouveau,0
1564,M,47,Abidjan,Réseaux sociaux,2024-07-26,Nouveau,1
1565,M,33,Abidjan,Réseaux sociaux,2022-07-12,Nouveau,1
1566,F,34,Divo,Boutique,2023-06-24,Régulier,1
1567,F,52,Abidjan,Réseaux sociaux,2022-08-04,VIP,0
1568,F,51,Abidjan,Boutique,2023-11-09,Régulier,1
1569,F,33,Abidjan,Mobile Money,2023-01-21,VIP,1
1570,F,29,Abidjan,Site Web,2023-06-19,Occasionnel,1
1571,F,50,Korhogo,Boutique,2024-11-13,Nouveau,1
1572,M,42,Gagnoa,Site Web,2023-11-09,Fidèle,1
1573,M,37,San-Pédro,Boutique,2024-08-07,Nouveau,1
1574,M,30,San-Pédro,Site Web,2023-11-18,Nouveau,1
1575,F,37,Abidjan,Partenaire,2023-06-04,Fidèle,1
1576,F,33,Abidjan,Mobile Money,2022-01-17,Régulier,1
1577,M,26,Bouaké,Boutique,2022-04-08,Fidèle,1
1578,M,35,Yamoussoukro,Site Web,2023-08-07,Nouveau,1
1579,M,36,Abidjan,Mobile Money,2023-07-06,Régulier,1
1580,M,29,Daloa,Site Web,2023-07-04,Nouveau,1
1581,M,43,Abidjan,Boutique,2024-07-14,Nouveau,1
1582,F,48,Abidjan,Mobile Money,2022-04-15,Fidèle,1
1583,F,44,Abidjan,Réseaux sociaux,2023-12-23,Occasionnel,0
1584,F,30,San-Pédro,Boutique,2024-03-27,Régulier,0
1585,M,42,Daloa,Mobile Money,2023-12-09,Fidèle,1
1586,M,34,Abidjan,Mobile Money,2022-09-16,Fidèle,1
1587,F,20,San-Pédro,Site Web,2023-03-21,Nouveau,1
1588,M,41,San-Pédro,Partenaire,2022-03-01,Nouveau,0
1589,F,35,Abidjan,Boutique,2022-07-13,Fidèle,1
1590,F,62,Daloa,Mobile Money,2024-05-29,Occasionnel,0
1591,F,50,Abidjan,Mobile Money,2023-11-08,Occasionnel,1
1592,F,41,Abidjan,Site Web,2024-08-05,Nouveau,1
1593,M,36,Abidjan,Boutique,2024-01-28,Nouveau,0
1594,F,35,Abidjan,Boutique,2022-09-21,VIP,1
1595,M,22,Abidjan,Mobile Money,2024-06-09,Occasionnel,0
1596,M,18,Abidjan,Boutique,2024-01-23,Régulier,1
1597,F,24,Abidjan,Site Web,2022-07-29,Nouveau,1
1598,F,33,Yamoussoukro,Boutique,2022-01-06,Nouveau,1
1599,M,18,Bouaké,Mobile Money,2024-04-16,Occasionnel,1
1600,F,28,Abidjan,Boutique,2024-02-29,Fidèle,1
1601,M,31,Abidjan,Boutique,2022-04-09,Nouveau,1
1602,F,31,Abidjan,Boutique,2023-05-24,Nouveau,1
1603,M,26,San-Pédro,Mobile Money,2024-09-27,Occasionnel,1
1604,M,30,Korhogo,Mobile Money,2024-05-17,Nouveau,0
1605,F,52,Abidjan,Boutique,2024-06-13,Occasionnel,0
1606,F,41,Yamoussoukro,Mobile Money,2023-03-07,Occasionnel,1
1607,M,27,Bouaké,Site Web,2022-05-13,Nouveau,0
1608,F,33,Abengourou,Boutique,2023-01-20,Régulier,0
1609,F,33,Abidjan,Mobile Money,2024-01-23,Nouveau,1
1610,F,25,Abidjan,Site Web,2024-07-09,Régulier,0
1611,F,25,Bouaké,Boutique,2023-12-07,Régulier,1
1612,M,45,Abidjan,Mobile Money,2022-02-12,Fidèle,0
1613,M,29,Abidjan,Réseaux sociaux,2023-10-09,Régulier,1
1614,F,21,Abidjan,Boutique,2022-07-24,Occasionnel,0
1615,M,33,Abidjan,Réseaux sociaux,2023-10-30,Nouveau,1
1616,F,35,Yamoussoukro,Mobile Money,2023-03-28,Occasionnel,1
1617,F,18,Yamoussoukro,Réseaux sociaux,2023-08-07,Nouveau,0
1618,M,33,Abidjan,Réseaux sociaux,2023-10-15,Régulier,1
1619,M,43,San-Pédro,Mobile Money,2023-11-30,Nouveau,1
1620,F,38,Abidjan,Boutique,2022-01-06,Occasionnel,1
1621,F,58,Gagnoa,Site Web,2024-11-23,Occasionnel,1
1622,F,47,Abidjan,Boutique,2023-09-22,Régulier,1
1623,M,49,San-Pédro,Boutique,2023-07-10,Nouveau,1
1624,F,64,Korhogo,Partenaire,2023-02-19,Occasionnel,1
1625,F,42,San-Pédro,Site Web,2022-04-25,Occasionnel,1
1626,M,35,San-Pédro,Partenaire,2023-11-21,Fidèle,0
1627,F,44,Abidjan,Réseaux sociaux,2023-02-02,Régulier,1
1628,F,27,Yamoussoukro,Réseaux sociaux,2024-09-20,Nouveau,1
1629,F,35,Bouaké,Site Web,2023-12-22,Fidèle,1
1630,F,26,Abidjan,Site Web,2023-04-28,Nouveau,0
1631,F,38,Abengourou,Réseaux sociaux,2022-02-04,Nouveau,1
1632,M,26,Abidjan,Site Web,2023-08-31,Nouveau,1
1633,M,26,Abidjan,Mobile Money,2024-07-14,Occasionnel,0
1634,M,38,Korhogo,Boutique,2023-05-22,Régulier,1
1635,M,32,Abidjan,Mobile Money,2023-12-14,Occasionnel,0
1636,F,18,Abidjan,Partenaire,2022-05-10,Régulier,1
1637,F,18,Abidjan,Site Web,2023-03-22,Occasionnel,1
1638,M,21,Daloa,Boutique,2024-05-18,Nouveau,1
1639,F,24,San-Pédro,Mobile Money,2023-04-09,Occasionnel,1
1640,M,38,Abidjan,Boutique,2024-08-27,Régulier,1
1641,M,36,Bouaké,Boutique,2023-03-25,Occasionnel,1
1642,F,45,Bouaké,Site Web,2024-06-07,Occasionnel,0
1643,F,42,Yamoussoukro,Site Web,2023-12-06,Occasionnel,1
1644,F,45,Yamoussoukro,Boutique,2024-11-03,Occasionnel,1
1645,F,40,Divo,Mobile Money,2023-08-07,Nouveau,1
1646,F,36,Abidjan,Boutique,2023-05-28,Fidèle,0
1647,F,46,Abidjan,Boutique,2023-01-23,Nouveau,0
1648,M,44,Bouaké,Réseaux sociaux,2023-12-16,Nouveau,1
1649,M,38,Abidjan,Réseaux sociaux,2024-12-09,Régulier,1
1650,M,47,Abidjan,Site Web,2022-07-04,Fidèle,0
1651,F,18,Abidjan,Mobile Money,2024-10-22,Régulier,0
1652,F,30,Abidjan,Mobile Money,2024-12-05,Occasionnel,1
1653,F,30,Man,Partenaire,2024-04-22,VIP,1
1654,F,46,Abidjan,Partenaire,2023-09-28,Occasionnel,1
1655,M,51,Bouaké,Mobile Money,2024-08-02,Occasionnel,1
1656,F,18,Daloa,Site Web,2022-10-14,Occasionnel,0
1657,F,49,Abidjan,Boutique,2023-11-26,Occasionnel,0
1658,M,21,Abidjan,Mobile Money,2024-05-31,Occasionnel,0
1659,F,21,Abidjan,Partenaire,2024-05-31,VIP,0
1660,F,31,Abidjan,Partenaire,2023-10-05,Nouveau,0
1661,F,30,Abidjan,Partenaire,2023-02-27,Nouveau,1
1662,M,18,Bouaké,Mobile Money,2024-11-05,Occasionnel,0
1663,M,41,Abidjan,Boutique,2024-01-08,Occasionnel,1
1664,F,41,Abidjan,Réseaux sociaux,2024-04-23,Régulier,1
1665,M,45,Abidjan,Site Web,2023-11-14,VIP,1
1666,M,29,Abidjan,Boutique,2024-08-18,Régulier,1
1667,M,33,Abidjan,Boutique,2023-06-08,VIP,1
1668,F,33,Divo,Mobile Money,2023-08-22,Nouveau,1
1669,F,52,Abidjan,Site Web,2024-05-30,Nouveau,1
1670,M,18,Abidjan,Réseaux sociaux,2023-07-21,Nouveau,1
1671,F,23,Bouaké,Mobile Money,2022-09-26,Régulier,1
1672,M,34,Yamoussoukro,Mobile Money,2024-04-09,Nouveau,1
1673,M,22,Bouaké,Boutique,2023-02-16,Nouveau,1
1674,F,31,Abidjan,Boutique,2022-04-25,Occasionnel,1
1675,M,32,Bouaké,Boutique,2023-02-13,Nouveau,0
1676,M,26,Abidjan,Mobile Money,2022-03-01,Régulier,1
1677,M,34,Daloa,Site Web,2024-08-19,Fidèle,1
1678,F,40,Abidjan,Mobile Money,2024-12-13,Nouveau,1
1679,M,31,Yamoussoukro,Site Web,2022-10-19,Occasionnel,1
1680,M,29,Bouaké,Boutique,2024-09-30,Nouveau,1
1681,M,32,Yamoussoukro,Boutique,2024-02-19,Nouveau,0
1682,M,33,Abidjan,Boutique,2024-11-12,Nouveau,1
1683,M,18,Yamoussoukro,Site Web,2022-06-28,Occasionnel,0
1684,F,39,Daloa,Boutique,2022-03-10,Occasionnel,1
1685,F,29,Abidjan,Boutique,2024-10-04,Régulier,1
1686,F,47,Abidjan,Boutique,2022-10-22,Régulier,1
1687,F,40,Abidjan,Boutique,2023-10-15,Nouveau,0
1688,F,46,Abidjan,Boutique,2024-09-14,Régulier,0
1689,M,22,Daloa,Boutique,2023-01-11,Régulier,1
1690,F,29,Abidjan,Boutique,2022-04-08,Nouveau,1
1691,M,20,Yamoussoukro,Mobile Money,2024-05-16,Nouveau,1
1692,M,26,Daloa,Site Web,2023-05-10,Nouveau,1
1693,F,47,Yamoussoukro,Mobile Money,2022-01-25,Nouveau,1
1694,M,50,Yamoussoukro,Réseaux sociaux,2023-01-09,Nouveau,0
1695,M,21,Bouaké,Site Web,2023-08-04,Nouveau,1
1696,M,28,Abidjan,Mobile Money,2024-08-21,Fidèle,1
1697,F,33,Abidjan,Site Web,2022-09-05,Fidèle,1
1698,M,40,San-Pédro,Boutique,2023-07-22,Occasionnel,1
1699,M,18,Gagnoa,Partenaire,2022-07-18,Régulier,0
1700,M,18,Abidjan,Partenaire,2022-11-14,VIP,1
1701,M,39,Man,Réseaux sociaux,2022-10-16,Occasionnel,1
1702,M,18,Abengourou,Boutique,2023-07-29,Occasionnel,1
1703,F,29,Abidjan,Réseaux sociaux,2023-12-28,Régulier,0
1704,M,35,Yamoussoukro,Site Web,2022-05-04,Fidèle,1
1705,F,38,Bouaké,Réseaux sociaux,2022-03-25,Régulier,1
1706,M,32,Abidjan,Mobile Money,2024-03-11,Nouveau,1
1707,F,29,Abidjan,Réseaux sociaux,2022-11-18,Régulier,0
1708,F,43,Abidjan,Site Web,2023-11-09,Nouveau,1
1709,M,37,Daloa,Mobile Money,2022-03-26,Nouveau,0
1710,F,26,Abidjan,Partenaire,2023-10-20,Occasionnel,0
1711,M,34,Daloa,Site Web,2024-09-22,Régulier,1
1712,F,38,Yamoussoukro,Réseaux sociaux,2023-04-25,Nouveau,1
1713,M,52,Yamoussoukro,Mobile Money,2023-09-25,Nouveau,0
1714,M,42,Abidjan,Boutique,2022-11-19,Régulier,1
1715,F,47,Abidjan,Site Web,2022-11-10,Nouveau,0
1716,M,27,Abidjan,Mobile Money,2022-03-13,Fidèle,0
1717,F,28,Abidjan,Site Web,2023-06-09,Occasionnel,1
1718,M,31,Abidjan,Site Web,2024-11-03,Occasionnel,1
1719,M,32,Abidjan,Mobile Money,2022-05-08,Nouveau,1
1720,M,22,Abidjan,Site Web,2023-04-02,VIP,1
1721,F,47,Bouaké,Mobile Money,2024-07-05,Fidèle,1
1722,F,43,Abidjan,Réseaux sociaux,2023-06-28,Nouveau,1
1723,M,30,Abidjan,Réseaux sociaux,2024-04-12,Régulier,1
1724,M,41,Korhogo,Boutique,2023-02-16,Régulier,0
1725,F,36,Abidjan,Boutique,2023-10-22,Nouveau,1
1726,F,41,Man,Boutique,2024-12-17,Occasionnel,1
1727,F,19,Bouaké,Boutique,2023-10-17,Fidèle,1
1728,M,32,Abidjan,Réseaux sociaux,2024-05-21,Occasionnel,1
1729,F,33,Man,Mobile Money,2024-01-30,Fidèle,1
1730,F,40,San-Pédro,Boutique,2022-04-15,Nouveau,0
1731,M,27,Bouaké,Mobile Money,2022-06-25,Fidèle,1
1732,F,18,Abidjan,Site Web,2023-10-28,VIP,1
1733,M,22,Abidjan,Réseaux sociaux,2023-01-17,Nouveau,1
1734,F,33,Abidjan,Mobile Money,2023-06-15,Occasionnel,1
1735,M,34,Daloa,Mobile Money,2023-06-14,Régulier,1
1736,M,52,Abidjan,Mobile Money,2024-05-18,Fidèle,1
1737,M,40,Abidjan,Mobile Money,2024-12-20,Nouveau,1
1738,F,34,Abidjan,Boutique,2024-12-28,Nouveau,1
1739,M,33,Abidjan,Site Web,2022-03-29,Régulier,1
1740,M,46,Abidjan,Boutique,2024-03-26,Occasionnel,1
1741,F,27,Abidjan,Mobile Money,2024-03-05,Régulier,1
1742,F,32,Korhogo,Site Web,2024-08-05,Occasionnel,0
1743,F,22,Abidjan,Site Web,2023-04-13,VIP,1
1744,M,49,Abidjan,Boutique,2023-07-05,Nouveau,1
1745,M,38,Abidjan,Mobile Money,2023-05-10,Fidèle,0
1746,M,26,Abidjan,Site Web,2023-02-14,Occasionnel,1
1747,M,32,Bouaké,Mobile Money,2022-09-28,Fidèle,1
1748,M,39,Abidjan,Réseaux sociaux,2023-12-06,Nouveau,0
1749,F,31,Divo,Réseaux sociaux,2022-01-19,Régulier,1
1750,F,28,Abengourou,Réseaux sociaux,2024-03-31,Fidèle,1
1751,M,26,San-Pédro,Mobile Money,2024-07-10,Régulier,1
1752,F,37,San-Pédro,Mobile Money,2022-09-07,Nouveau,0
1753,M,30,Abidjan,Réseaux sociaux,2022-08-22,Occasionnel,1
1754,M,29,Bouaké,Boutique,2023-07-06,Nouveau,1
1755,F,19,Abidjan,Boutique,2024-07-15,Nouveau,1
1756,M,34,Daloa,Boutique,2022-05-05,Régulier,1
1757,F,32,Abidjan,Mobile Money,2023-04-18,VIP,1
1758,M,30,Abidjan,Site Web,2022-08-25,Régulier,1
1759,M,36,Abidjan,Partenaire,2024-07-21,Nouveau,1
1760,M,42,Bouaké,Site Web,2024-08-23,Nouveau,1
1761,F,41,Yamoussoukro,Boutique,2022-04-03,Occasionnel,1
1762,F,40,Abidjan,Partenaire,2022-06-08,Nouveau,1
1763,F,31,Abidjan,Site Web,2022-06-22,Fidèle,1
1764,F,27,Abidjan,Mobile Money,2024-06-07,Nouveau,1
1765,F,22,Daloa,Site Web,2024-09-13,Nouveau,1
1766,F,27,Abidjan,Mobile Money,2023-02-12,Régulier,1
1767,M,34,Abidjan,Mobile Money,2022-06-22,Nouveau,0
1768,F,25,Bouaké,Site Web,2023-12-28,Occasionnel,1
1769,F,35,Bouaké,Mobile Money,2024-09-02,Occasionnel,1
1770,M,23,San-Pédro,Mobile Money,2024-09-23,Nouveau,0
1771,M,18,Bouaké,Site Web,2023-05-03,Occasionnel,1
1772,M,43,Divo,Mobile Money,2024-05-05,Occasionnel,1
1773,M,28,Abidjan,Boutique,2024-11-12,Régulier,1
1774,M,24,Abidjan,Mobile Money,2024-06-23,Nouveau,0
1775,M,21,Gagnoa,Site Web,2023-06-04,Occasionnel,1
1776,M,38,Abidjan,Réseaux sociaux,2022-10-13,Régulier,1
1777,M,49,Daloa,Mobile Money,2023-02-12,Nouveau,1
1778,F,29,Abidjan,Site Web,2023-02-01,Nouveau,1
1779,F,31,Abidjan,Mobile Money,2024-12-17,Nouveau,1
1780,F,45,Abidjan,Mobile Money,2024-03-13,Nouveau,0
1781,F,18,Bouaké,Boutique,2024-07-29,Nouveau,0
1782,M,55,Daloa,Mobile Money,2024-05-01,VIP,1
1783,F,60,Abidjan,Mobile Money,2023-06-06,Occasionnel,0
1784,F,18,Abidjan,Site Web,2024-05-15,Occasionnel,0
1785,F,32,Abidjan,Site Web,2023-12-02,Nouveau,0
1786,M,26,Abidjan,Partenaire,2024-03-21,Nouveau,0
1787,F,31,Abidjan,Partenaire,2022-11-26,Régulier,0
1788,M,29,Divo,Boutique,2022-09-11,Régulier,1
1789,M,42,Abidjan,Mobile Money,2022-07-17,VIP,1
1790,F,32,Abidjan,Mobile Money,2022-11-13,Nouveau,1
1791,M,23,Abidjan,Boutique,2024-12-07,Nouveau,1
