client_key,client_id_nk,genre,age,tranche_age,ville,canal_acquisition,segment_marketing,date_inscription,statut
1123,1123,M,33,26-35,Daloa,Partenaire,Occasionnel,2024-08-01,Actif
1124,1124,F,43,36-45,Bouaké,Mobile Money,Régulier,2022-01-12,Actif
1125,1125,F,40,36-45,Abidjan,Réseaux sociaux,Fidèle,2023-10-18,Actif
1126,1126,M,18,18-25,Daloa,Boutique,Nouveau,2023-08-05,Actif
1127,1127,F,39,36-45,Daloa,Mobile Money,Nouveau,2023-04-11,Inactif
1128,1128,M,22,18-25,Abidjan,Partenaire,Nouveau,2024-01-03,Actif
1129,1129,M,18,18-25,Daloa,Boutique,Fidèle,2023-04-12,Actif
1130,1130,M,31,26-35,Abidjan,Réseaux sociaux,Fidèle,2024-09-27,Actif
1131,1131,M,38,36-45,Abidjan,Réseaux sociaux,Occasionnel,2024-09-20,Actif
1132,1132,F,18,18-25,Bouaké,Mobile Money,Nouveau,2023-12-07,Actif
1133,1133,F,41,36-45,San-Pédro,Mobile Money,Occasionnel,2023-05-18,Actif
1134,1134,M,42,36-45,Abidjan,Mobile Money,Régulier,2023-10-16,Actif
1135,1135,M,34,26-35,Abidjan,Boutique,Nouveau,2024-09-12,Inactif
1136,1136,F,24,18-25,Abidjan,Mobile Money,Nouveau,2022-11-25,Actif
1137,1137,F,23,18-25,Abidjan,Boutique,Nouveau,2024-08-09,Inactif
1138,1138,F,45,36-45,Abidjan,Réseaux sociaux,Régulier,2023-10-10,Actif
1139,1139,F,18,18-25,Abidjan,Mobile Money,VIP,2022-03-11,Actif
1140,1140,M,45,36-45,Daloa,Site Web,Nouveau,2024-03-31,Actif
1141,1141,F,32,26-35,Abidjan,Boutique,Fidèle,2022-08-10,Actif
1142,1142,M,32,26-35,Abidjan,Mobile Money,Occasionnel,2023-07-19,Actif
1143,1143,M,18,18-25,Abidjan,Mobile Money,Régulier,2024-11-06,Inactif
1144,1144,M,32,26-35,Abidjan,Mobile Money,Fidèle,2024-05-03,Actif
1145,1145,F,40,36-45,Abidjan,Site Web,Occasionnel,2024-02-05,Inactif
1146,1146,F,19,18-25,Abidjan,Mobile Money,Nouveau,2022-03-18,Actif
1147,1147,M,39,36-45,Abidjan,Réseaux sociaux,Nouveau,2024-07-29,Actif
1148,1148,M,34,26-35,Abidjan,Réseaux sociaux,Régulier,2023-01-03,Actif
1149,1149,F,26,26-35,Bouaké,Mobile Money,Occasionnel,2022-02-24,Actif
1150,1150,M,43,36-45,Korhogo,Réseaux sociaux,Nouveau,2024-11-16,Actif
1151,1151,F,18,18-25,Abidjan,Partenaire,Occasionnel,2022-07-28,Actif
1152,1152,M,37,36-45,Abidjan,Mobile Money,Nouveau,2022-12-21,Inactif
1153,1153,F,51,46-55,Abidjan,Partenaire,Nouveau,2022-06-05,Actif
1154,1154,F,49,46-55,Abidjan,Mobile Money,Fidèle,2023-11-12,Actif
1155,1155,M,38,36-45,Bouaké,Site Web,Occasionnel,2024-08-08,Actif
1156,1156,F,30,26-35,Yamoussoukro,Mobile Money,Nouveau,2023-07-24,Actif
1157,1157,F,27,26-35,Abidjan,Réseaux sociaux,Occasionnel,2024-08-09,Actif
1158,1158,F,30,26-35,Abidjan,Réseaux sociaux,Fidèle,2024-10-22,Actif
1159,1159,F,39,36-45,Abidjan,Partenaire,Nouveau,2024-08-13,Actif
1160,1160,M,25,18-25,Abidjan,Partenaire,Nouveau,2022-06-28,Inactif
1161,1161,F,42,36-45,Divo,Mobile Money,Occasionnel,2022-08-14,Inactif
1162,1162,M,57,56+,Abidjan,Site Web,Nouveau,2022-11-24,Actif
1163,1163,M,33,26-35,Abidjan,Mobile Money,Nouveau,2023-11-30,Actif
1164,1164,F,19,18-25,Abidjan,Mobile Money,Nouveau,2024-08-02,Actif
1165,1165,F,19,18-25,Abidjan,Mobile Money,Nouveau,2022-12-09,Actif
1166,1166,M,42,36-45,Abidjan,Partenaire,Régulier,2023-12-31,Actif
1167,1167,M,33,26-35,Abidjan,Site Web,Nouveau,2022-07-25,Actif
1168,1168,M,43,36-45,Abidjan,Mobile Money,Occasionnel,2023-08-18,Actif
1169,1169,M,28,26-35,Abidjan,Partenaire,Régulier,2024-05-03,Actif
1170,1170,F,43,36-45,Bouaké,Réseaux sociaux,Nouveau,2023-03-09,Actif
1171,1171,F,32,26-35,Abidjan,Mobile Money,Nouveau,2022-06-28,Actif
1172,1172,M,25,18-25,Abidjan,Boutique,VIP,2023-03-27,Actif
1173,1173,F,29,26-35,Korhogo,Site Web,Occasionnel,2024-04-14,Actif
1174,1174,M,20,18-25,Abidjan,Site Web,Régulier,2024-10-20,Actif
1175,1175,F,55,46-55,Gagnoa,Boutique,Occasionnel,2023-11-06,Actif
1176,1176,M,32,26-35,Man,Boutique,VIP,2024-01-05,Actif
1177,1177,F,41,36-45,Abidjan,Mobile Money,Nouveau,2023-04-05,Actif
1178,1178,F,28,26-35,Abidjan,Boutique,Nouveau,2024-10-14,Actif
1179,1179,F,22,18-25,San-Pédro,Boutique,Régulier,2024-08-10,Inactif
1180,1180,F,31,26-35,Abidjan,Mobile Money,Nouveau,2024-11-30,Inactif
1181,1181,M,46,46-55,Abidjan,Mobile Money,Occasionnel,2024-08-03,Actif
1182,1182,F,28,26-35,Bouaké,Site Web,Nouveau,2023-08-22,Inactif
1183,1183,F,24,18-25,Abidjan,Boutique,Nouveau,2024-11-17,Actif
1184,1184,F,35,26-35,San-Pédro,Boutique,Régulier,2023-10-30,Actif
1185,1185,F,39,36-45,Yamoussoukro,Mobile Money,Occasionnel,2023-10-21,Actif
1186,1186,M,52,46-55,Korhogo,Partenaire,Occasionnel,2023-12-20,Actif
1187,1187,F,37,36-45,Daloa,Mobile Money,Nouveau,2022-07-23,Actif
1188,1188,M,41,36-45,Bouaké,Boutique,Nouveau,2024-07-07,Inactif
1189,1189,F,41,36-45,Abidjan,Mobile Money,Régulier,2023-02-02,Actif
1190,1190,M,21,18-25,Abengourou,Site Web,Nouveau,2023-12-23,Actif
1191,1191,F,23,18-25,Divo,Boutique,Occasionnel,2024-07-13,Actif
1192,1192,F,22,18-25,San-Pédro,Boutique,Occasionnel,2022-05-06,Inactif
1193,1193,M,19,18-25,Daloa,Réseaux sociaux,Nouveau,2022-11-26,Actif
1194,1194,M,42,36-45,Bouaké,Site Web,Nouveau,2024-10-28,Inactif
1195,1195,M,37,36-45,Abidjan,Boutique,Régulier,2023-01-31,Actif
1196,1196,F,34,26-35,Korhogo,Boutique,Occasionnel,2023-12-25,Actif
1197,1197,F,18,18-25,Abidjan,Partenaire,Nouveau,2023-09-07,Actif
1198,1198,M,56,56+,Abidjan,Partenaire,VIP,2024-08-10,Actif
1199,1199,F,24,18-25,Abidjan,Site Web,Nouveau,2023-07-13,Actif
1200,1200,M,56,56+,Bouaké,Site Web,Régulier,2023-04-11,Actif
1201,1201,M,18,18-25,Bouaké,Réseaux sociaux,Nouveau,2022-01-18,Actif
1202,1202,M,25,18-25,Abidjan,Partenaire,Occasionnel,2023-06-04,Actif
1203,1203,M,18,18-25,Abidjan,Mobile Money,Occasionnel,2023-10-03,Actif
1204,1204,M,37,36-45,Abidjan,Partenaire,Nouveau,2024-01-25,Actif
1205,1205,F,21,18-25,Abidjan,Site Web,Régulier,2024-05-04,Actif
1206,1206,F,22,18-25,Abidjan,Boutique,Nouveau,2024-04-30,Actif
1207,1207,M,18,18-25,Yamoussoukro,Boutique,Occasionnel,2023-05-18,Actif
1208,1208,F,42,36-45,Abidjan,Mobile Money,Régulier,2022-03-27,Inactif
1209,1209,F,41,36-45,Abidjan,Réseaux sociaux,Occasionnel,2022-10-06,Actif
1210,1210,F,53,46-55,Abidjan,Site Web,Occasionnel,2023-03-23,Actif
1211,1211,M,26,26-35,Abidjan,Mobile Money,Nouveau,2024-12-07,Inactif
1212,1212,M,36,36-45,San-Pédro,Site Web,Nouveau,2024-04-22,Inactif
1213,1213,M,19,18-25,Abidjan,Mobile Money,Fidèle,2024-09-06,Inactif
1214,1214,F,30,26-35,Abidjan,Boutique,Occasionnel,2024-12-22,Actif
1215,1215,F,28,26-35,Yamoussoukro,Boutique,Régulier,2022-05-26,Actif
1216,1216,M,39,36-45,Abidjan,Site Web,Occasionnel,2022-01-13,Inactif
1217,1217,F,45,36-45,San-Pédro,Mobile Money,Occasionnel,2023-09-21,Actif
1218,1218,M,44,36-45,Gagnoa,Mobile Money,Nouveau,2022-10-17,Actif
1219,1219,M,24,18-25,Bouaké,Mobile Money,Nouveau,2024-08-09,Inactif
1220,1220,F,44,36-45,Divo,Site Web,Occasionnel,2023-05-25,Inactif
1221,1221,F,33,26-35,Abidjan,Partenaire,Nouveau,2022-01-11,Actif
1222,1222,F,30,26-35,Abidjan,Site Web,Nouveau,2022-09-02,Actif
1223,1223,M,26,26-35,Abidjan,Site Web,Occasionnel,2023-01-09,Inactif
1224,1224,M,27,26-35,Abidjan,Mobile Money,Occasionnel,2022-01-30,Actif
1225,1225,F,53,46-55,Abidjan,Mobile Money,Occasionnel,2022-12-14,Actif
1226,1226,M,37,36-45,Abidjan,Réseaux sociaux,Régulier,2023-08-14,Actif
1227,1227,F,35,26-35,Abidjan,Boutique,Occasionnel,2024-09-05,Actif
1228,1228,F,31,26-35,Abidjan,Mobile Money,Nouveau,2023-12-13,Actif
1229,1229,M,60,56+,Bouaké,Boutique,Régulier,2022-04-13,Inactif
1230,1230,F,48,46-55,Abidjan,Site Web,Occasionnel,2023-04-01,Actif
1231,1231,F,26,26-35,Abidjan,Mobile Money,Occasionnel,2024-04-21,Actif
1232,1232,M,30,26-35,Abidjan,Mobile Money,Fidèle,2023-02-10,Actif
1233,1233,F,31,26-35,Yamoussoukro,Site Web,Nouveau,2023-09-09,Actif
1234,1234,M,35,26-35,Abidjan,Mobile Money,Occasionnel,2024-12-15,Inactif
1235,1235,F,26,26-35,Daloa,Boutique,Nouveau,2022-05-31,Actif
1236,1236,F,38,36-45,Abidjan,Réseaux sociaux,Nouveau,2023-06-07,Inactif
1237,1237,F,49,46-55,Abidjan,Partenaire,Occasionnel,2023-10-30,Inactif
1238,1238,F,19,18-25,Gagnoa,Boutique,Nouveau,2024-05-23,Actif
1239,1239,F,21,18-25,Abidjan,Mobile Money,Nouveau,2024-07-05,Actif
1240,1240,F,28,26-35,Abidjan,Boutique,Occasionnel,2022-11-11,Inactif
1241,1241,M,29,26-35,Abidjan,Mobile Money,Nouveau,2023-05-27,Actif
1242,1242,F,55,46-55,Abidjan,Réseaux sociaux,Occasionnel,2024-06-28,Inactif
1243,1243,F,45,36-45,Abidjan,Site Web,Nouveau,2024-07-07,Actif
1244,1244,F,44,36-45,Abidjan,Boutique,Occasionnel,2024-06-20,Actif
1245,1245,F,31,26-35,Abidjan,Site Web,Occasionnel,2024-01-02,Actif
1246,1246,F,30,26-35,Man,Boutique,Occasionnel,2022-10-21,Actif
1247,1247,M,18,18-25,Abidjan,Boutique,Régulier,2023-02-08,Actif
1248,1248,F,42,36-45,Abidjan,Partenaire,VIP,2023-12-20,Actif
1249,1249,M,39,36-45,San-Pédro,Mobile Money,Nouveau,2022-10-06,Actif
1250,1250,M,48,46-55,Abidjan,Mobile Money,Occasionnel,2024-01-17,Actif
1251,1251,F,31,26-35,Korhogo,Réseaux sociaux,Fidèle,2023-07-18,Actif
1252,1252,F,32,26-35,Abidjan,Boutique,Régulier,2023-04-30,Inactif
1253,1253,F,35,26-35,Bouaké,Mobile Money,VIP,2023-01-25,Inactif
1254,1254,M,43,36-45,Man,Mobile Money,Régulier,2024-04-27,Actif
1255,1255,F,18,18-25,Abidjan,Boutique,Régulier,2023-05-25,Inactif
1256,1256,M,42,36-45,San-Pédro,Boutique,Nouveau,2022-12-03,Actif
1257,1257,M,33,26-35,Bouaké,Boutique,Nouveau,2023-02-25,Actif
1258,1258,M,22,18-25,San-Pédro,Mobile Money,Occasionnel,2023-06-15,Actif
1259,1259,M,18,18-25,Abidjan,Boutique,Occasionnel,2023-11-08,Inactif
1260,1260,M,32,26-35,Abidjan,Site Web,Régulier,2024-12-20,Actif
1261,1261,F,49,46-55,Abidjan,Réseaux sociaux,VIP,2023-01-08,Inactif
1262,1262,F,52,46-55,Gagnoa,Site Web,Nouveau,2022-07-15,Actif
1263,1263,F,37,36-45,Abidjan,Site Web,Occasionnel,2024-12-06,Actif
1264,1264,M,55,46-55,Abidjan,Réseaux sociaux,Fidèle,2022-06-11,Actif
1265,1265,M,33,26-35,Korhogo,Mobile Money,Fidèle,2024-09-16,Actif
1266,1266,M,44,36-45,Abidjan,Mobile Money,Régulier,2022-06-05,Actif
1267,1267,F,29,26-35,Bouaké,Mobile Money,Régulier,2023-02-03,Inactif
1268,1268,M,28,26-35,Abidjan,Boutique,VIP,2024-12-28,Actif
1269,1269,F,26,26-35,Bouaké,Partenaire,Occasionnel,2022-07-01,Actif
1270,1270,F,18,18-25,Abidjan,Mobile Money,Nouveau,2022-06-25,Actif
1271,1271,M,48,46-55,Abidjan,Réseaux sociaux,Nouveau,2023-10-30,Actif
1272,1272,F,26,26-35,Abidjan,Mobile Money,Occasionnel,2022-07-28,Inactif
1273,1273,F,25,18-25,Abidjan,Boutique,Régulier,2022-01-27,Actif
1274,1274,M,21,18-25,Abidjan,Boutique,Occasionnel,2024-01-31,Actif
1275,1275,F,31,26-35,Abidjan,Mobile Money,Régulier,2024-11-16,Actif
1276,1276,F,53,46-55,Yamoussoukro,Boutique,Occasionnel,2024-04-11,Actif
1277,1277,F,57,56+,Abidjan,Site Web,Régulier,2024-11-21,Actif
1278,1278,F,18,18-25,Abidjan,Boutique,Nouveau,2023-08-01,Actif
1279,1279,M,30,26-35,Abidjan,Réseaux sociaux,Occasionnel,2023-11-04,Actif
1280,1280,M,22,18-25,Abidjan,Réseaux sociaux,Nouveau,2024-12-12,Actif
1281,1281,F,44,36-45,Yamoussoukro,Boutique,Occasionnel,2023-07-06,Actif
1282,1282,F,37,36-45,Abidjan,Partenaire,Occasionnel,2022-02-12,Actif
1283,1283,F,26,26-35,Korhogo,Mobile Money,Régulier,2022-09-19,Actif
1284,1284,M,34,26-35,Yamoussoukro,Mobile Money,Occasionnel,2023-11-11,Actif
1285,1285,M,28,26-35,San-Pédro,Boutique,VIP,2024-07-27,Actif
1286,1286,M,51,46-55,Yamoussoukro,Boutique,Fidèle,2023-10-27,Actif
1287,1287,F,40,36-45,Abidjan,Boutique,Nouveau,2023-03-21,Actif
1288,1288,F,41,36-45,Gagnoa,Boutique,Nouveau,2022-12-18,Actif
1289,1289,F,18,18-25,Daloa,Réseaux sociaux,Nouveau,2024-01-19,Inactif
1290,1290,M,33,26-35,Bouaké,Mobile Money,Nouveau,2024-09-11,Actif
1291,1291,F,56,56+,Abidjan,Réseaux sociaux,Nouveau,2022-11-01,Actif
1292,1292,M,48,46-55,Abidjan,Boutique,Fidèle,2023-08-29,Actif
1293,1293,M,18,18-25,Bouaké,Boutique,Fidèle,2023-04-14,Actif
1294,1294,F,30,26-35,Abidjan,Mobile Money,Nouveau,2022-09-27,Inactif
1295,1295,F,20,18-25,Yamoussoukro,Mobile Money,Régulier,2023-03-20,Actif
1296,1296,F,52,46-55,Abidjan,Boutique,Fidèle,2022-04-07,Actif
1297,1297,F,36,36-45,Abidjan,Site Web,Occasionnel,2023-08-04,Actif
1298,1298,F,25,18-25,Abidjan,Boutique,Fidèle,2022-04-28,Actif
1299,1299,M,34,26-35,Abidjan,Mobile Money,VIP,2023-06-04,Actif
1300,1300,F,18,18-25,Abidjan,Site Web,VIP,2024-09-09,Actif
1301,1301,F,22,18-25,San-Pédro,Site Web,Régulier,2022-06-09,Actif
1302,1302,M,34,26-35,Bouaké,Partenaire,Occasionnel,2022-10-02,Actif
1303,1303,M,43,36-45,Divo,Boutique,Nouveau,2024-02-29,Actif
1304,1304,F,18,18-25,Daloa,Site Web,VIP,2024-09-20,Actif
1305,1305,M,29,26-35,Daloa,Boutique,Nouveau,2024-11-12,Actif
1306,1306,M,45,36-45,Abidjan,Site Web,Occasionnel,2022-05-12,Actif
1307,1307,M,18,18-25,San-Pédro,Boutique,Nouveau,2022-09-19,Inactif
1308,1308,M,36,36-45,Divo,Mobile Money,Occasionnel,2024-12-13,Actif
1309,1309,F,34,26-35,Yamoussoukro,Partenaire,Nouveau,2023-07-08,Actif
1310,1310,M,52,46-55,Abidjan,Site Web,Régulier,2024-07-01,Actif
1311,1311,F,31,26-35,Yamoussoukro,Site Web,Occasionnel,2022-01-16,Actif
1312,1312,M,32,26-35,Abidjan,Boutique,Occasionnel,2022-05-08,Actif
1313,1313,M,43,36-45,Abidjan,Site Web,Occasionnel,2022-08-12,Actif
1314,1314,F,19,18-25,Yamoussoukro,Mobile Money,Occasionnel,2022-04-05,Actif
1315,1315,F,31,26-35,San-Pédro,Mobile Money,Régulier,2024-09-02,Actif
1316,1316,M,28,26-35,Abidjan,Mobile Money,Fidèle,2024-05-29,Actif
1317,1317,M,32,26-35,Abidjan,Mobile Money,Fidèle,2023-03-04,Actif
1318,1318,F,43,36-45,Korhogo,Mobile Money,Occasionnel,2022-03-27,Actif
1319,1319,M,40,36-45,Abidjan,Site Web,Fidèle,2022-04-27,Actif
1320,1320,M,25,18-25,Abidjan,Mobile Money,Occasionnel,2022-10-15,Inactif
1321,1321,F,35,26-35,Yamoussoukro,Réseaux sociaux,Régulier,2024-03-07,Actif
1322,1322,F,50,46-55,San-Pédro,Réseaux sociaux,Régulier,2024-05-27,Actif
1323,1323,F,24,18-25,Abidjan,Mobile Money,Occasionnel,2023-08-14,Inactif
1324,1324,M,35,26-35,Abidjan,Site Web,Occasionnel,2024-09-20,Actif
1325,1325,F,31,26-35,Abidjan,Boutique,Régulier,2024-10-13,Actif
1326,1326,M,33,26-35,Abidjan,Réseaux sociaux,Nouveau,2024-04-20,Actif
1327,1327,F,18,18-25,Daloa,Boutique,Régulier,2022-03-28,Actif
1328,1328,M,49,46-55,San-Pédro,Boutique,Occasionnel,2024-09-01,Actif
1329,1329,F,25,18-25,Abidjan,Mobile Money,Occasionnel,2024-09-21,Actif
1330,1330,F,45,36-45,Abidjan,Réseaux sociaux,Fidèle,2023-09-06,Actif
1331,1331,M,27,26-35,Abidjan,Mobile Money,Nouveau,2023-10-19,Actif
1332,1332,F,27,26-35,Abidjan,Réseaux sociaux,Nouveau,2024-05-03,Actif
1333,1333,M,47,46-55,Abidjan,Mobile Money,Occasionnel,2023-10-11,Actif
1334,1334,M,44,36-45,Abidjan,Site Web,Nouveau,2023-01-12,Actif
1335,1335,M,36,36-45,Daloa,Boutique,Nouveau,2024-02-03,Actif
1336,1336,M,42,36-45,Abidjan,Mobile Money,Régulier,2024-05-09,Actif
1337,1337,F,30,26-35,Yamoussoukro,Mobile Money,Nouveau,2022-06-04,Inactif
1338,1338,M,33,26-35,Abidjan,Mobile Money,Régulier,2024-01-15,Inactif
1339,1339,M,26,26-35,San-Pédro,Site Web,Nouveau,2022-07-09,Actif
1340,1340,F,43,36-45,Gagnoa,Site Web,Nouveau,2023-09-22,Actif
1341,1341,F,26,26-35,Abidjan,Mobile Money,Occasionnel,2022-04-29,Actif
1342,1342,M,50,46-55,Abidjan,Boutique,VIP,2024-12-22,Actif
1343,1343,F,30,26-35,Daloa,Mobile Money,Occasionnel,2024-01-02,Actif
1344,1344,M,34,26-35,Abidjan,Site Web,Nouveau,2023-05-30,Actif
1345,1345,M,42,36-45,Abidjan,Site Web,Occasionnel,2023-07-06,Inactif
1346,1346,M,34,26-35,Abidjan,Réseaux sociaux,Occasionnel,2023-11-10,Actif
1347,1347,F,30,26-35,Korhogo,Réseaux sociaux,Régulier,2022-05-17,Actif
1348,1348,F,33,26-35,Abidjan,Mobile Money,Nouveau,2023-07-13,Actif
1349,1349,F,43,36-45,Abidjan,Mobile Money,Nouveau,2024-02-23,Actif
1350,1350,F,26,26-35,Abidjan,Réseaux sociaux,Occasionnel,2022-10-13,Actif
1351,1351,M,32,26-35,Yamoussoukro,Mobile Money,Régulier,2023-06-09,Actif
1352,1352,M,34,26-35,Abidjan,Mobile Money,Régulier,2022-12-28,Inactif
1353,1353,F,43,36-45,Korhogo,Mobile Money,Occasionnel,2022-06-26,Actif
1354,1354,F,32,26-35,Daloa,Site Web,Régulier,2024-12-07,Inactif
1355,1355,M,53,46-55,Abidjan,Site Web,Occasionnel,2023-10-12,Actif
1356,1356,F,32,26-35,Abidjan,Partenaire,Occasionnel,2023-03-06,Actif
1357,1357,M,31,26-35,San-Pédro,Boutique,Régulier,2023-01-06,Inactif
1358,1358,F,32,26-35,Daloa,Mobile Money,Nouveau,2024-01-14,Actif
1359,1359,M,19,18-25,Abidjan,Boutique,Fidèle,2022-04-29,Inactif
1360,1360,F,22,18-25,Abidjan,Site Web,Nouveau,2023-09-13,Inactif
1361,1361,M,28,26-35,Abidjan,Mobile Money,Régulier,2022-09-10,Actif
1362,1362,F,46,46-55,Abidjan,Partenaire,Occasionnel,2024-09-01,Actif
1363,1363,M,33,26-35,Abidjan,Boutique,Fidèle,2024-05-08,Actif
1364,1364,F,28,26-35,Abidjan,Site Web,Nouveau,2024-04-09,Actif
1365,1365,F,47,46-55,Abidjan,Réseaux sociaux,Fidèle,2022-06-09,Inactif
1366,1366,M,51,46-55,San-Pédro,Boutique,Nouveau,2022-03-30,Actif
1367,1367,F,47,46-55,Daloa,Site Web,Nouveau,2023-05-17,Actif
1368,1368,F,24,18-25,San-Pédro,Boutique,Fidèle,2023-01-25,Actif
1369,1369,F,28,26-35,Bouaké,Réseaux sociaux,Nouveau,2024-03-04,Actif
1370,1370,F,53,46-55,Bouaké,Réseaux sociaux,Régulier,2024-02-19,Actif
1371,1371,F,36,36-45,Abidjan,Boutique,Occasionnel,2023-03-11,Actif
1372,1372,M,31,26-35,Yamoussoukro,Mobile Money,Fidèle,2022-06-26,Actif
1373,1373,F,41,36-45,Abidjan,Partenaire,Régulier,2022-12-22,Actif
1374,1374,M,45,36-45,Abidjan,Partenaire,Nouveau,2023-07-06,Actif
1375,1375,M,27,26-35,Divo,Site Web,Régulier,2022-10-05,Actif
1376,1376,F,36,36-45,Korhogo,Partenaire,Nouveau,2022-12-14,Actif
1377,1377,M,44,36-45,Abidjan,Boutique,Régulier,2022-09-21,Actif
1378,1378,M,21,18-25,Daloa,Boutique,Régulier,2022-03-12,Inactif
1379,1379,M,34,26-35,Abidjan,Boutique,Régulier,2023-10-21,Actif
1380,1380,F,21,18-25,Abidjan,Mobile Money,Régulier,2024-12-27,Actif
1381,1381,F,23,18-25,Abidjan,Boutique,Fidèle,2024-11-08,Actif
1382,1382,F,27,26-35,Abidjan,Site Web,Occasionnel,2024-10-14,Actif
1383,1383,M,39,36-45,Yamoussoukro,Mobile Money,Fidèle,2023-12-23,Actif
1384,1384,M,30,26-35,Abidjan,Mobile Money,Nouveau,2024-03-29,Actif
1385,1385,M,26,26-35,Abidjan,Site Web,Occasionnel,2022-03-12,Actif
1386,1386,F,34,26-35,Abengourou,Site Web,Régulier,2022-08-09,Inactif
1387,1387,M,21,18-25,Abidjan,Partenaire,Nouveau,2024-02-13,Actif
1388,1388,F,38,36-45,Abidjan,Mobile Money,Occasionnel,2024-12-18,Inactif
1389,1389,M,46,46-55,Abidjan,Réseaux sociaux,Régulier,2024-09-21,Actif
1390,1390,F,33,26-35,Abidjan,Mobile Money,Occasionnel,2023-11-22,Inactif
1391,1391,M,31,26-35,Abidjan,Mobile Money,Nouveau,2022-04-30,Actif
1392,1392,M,38,36-45,Bouaké,Site Web,Nouveau,2024-11-23,Actif
1393,1393,F,18,18-25,Korhogo,Boutique,Nouveau,2022-12-15,Inactif
1394,1394,F,39,36-45,Abidjan,Site Web,Nouveau,2022-02-16,Inactif
1395,1395,M,68,56+,Abidjan,Mobile Money,Nouveau,2024-04-21,Inactif
1396,1396,F,32,26-35,Abidjan,Mobile Money,Fidèle,2022-07-09,Inactif
1397,1397,M,32,26-35,San-Pédro,Boutique,Nouveau,2022-11-27,Actif
1398,1398,M,42,36-45,Abidjan,Mobile Money,Régulier,2024-01-12,Actif
1399,1399,M,52,46-55,Abidjan,Mobile Money,VIP,2024-11-23,Inactif
1400,1400,F,44,36-45,Abengourou,Mobile Money,Nouveau,2024-09-20,Actif
1401,1401,F,18,18-25,Bouaké,Mobile Money,VIP,2022-06-29,Inactif
1402,1402,F,40,36-45,Abidjan,Site Web,Nouveau,2022-07-12,Inactif
1403,1403,M,62,56+,Abidjan,Mobile Money,Régulier,2024-06-04,Actif
1404,1404,F,40,36-45,Abidjan,Site Web,VIP,2022-12-14,Actif
1405,1405,F,21,18-25,Abengourou,Boutique,Régulier,2022-03-27,Actif
1406,1406,F,37,36-45,Abidjan,Boutique,Nouveau,2023-10-07,Inactif
1407,1407,M,19,18-25,Abidjan,Boutique,Nouveau,2023-12-21,Actif
1408,1408,F,47,46-55,Bouaké,Site Web,Nouveau,2024-12-30,Actif
1409,1409,M,23,18-25,Abidjan,Réseaux sociaux,Fidèle,2023-06-17,Actif
1410,1410,M,34,26-35,Abidjan,Mobile Money,Nouveau,2024-05-25,Inactif
1411,1411,M,24,18-25,Korhogo,Réseaux sociaux,Occasionnel,2023-08-09,Actif
1412,1412,M,27,26-35,Abidjan,Mobile Money,Nouveau,2024-10-08,Actif
1413,1413,M,50,46-55,Korhogo,Boutique,Occasionnel,2023-06-18,Actif
1414,1414,M,35,26-35,Daloa,Boutique,Occasionnel,2024-01-10,Actif
1415,1415,F,27,26-35,Abidjan,Mobile Money,Nouveau,2024-11-20,Inactif
1416,1416,M,21,18-25,Yamoussoukro,Mobile Money,Occasionnel,2024-08-18,Actif
1417,1417,M,18,18-25,Daloa,Mobile Money,Occasionnel,2023-03-16,Actif
1418,1418,M,20,18-25,Bouaké,Mobile Money,Occasionnel,2023-07-10,Actif
1419,1419,M,35,26-35,Bouaké,Boutique,Occasionnel,2023-10-12,Actif
1420,1420,M,44,36-45,Abidjan,Mobile Money,Occasionnel,2022-05-16,Actif
1421,1421,M,27,26-35,Abidjan,Réseaux sociaux,Régulier,2022-09-13,Actif
1422,1422,F,51,46-55,Yamoussoukro,Réseaux sociaux,Occasionnel,2024-02-16,Actif
1423,1423,F,26,26-35,Abidjan,Mobile Money,Occasionnel,2022-03-20,Actif
1424,1424,F,31,26-35,Abidjan,Mobile Money,Nouveau,2023-10-21,Actif
1425,1425,F,22,18-25,Abidjan,Boutique,Nouveau,2023-06-15,Inactif
1426,1426,F,44,36-45,Abidjan,Réseaux sociaux,Régulier,2023-06-16,Actif
1427,1427,F,57,56+,Daloa,Boutique,Fidèle,2024-07-15,Actif
1428,1428,F,18,18-25,San-Pédro,Mobile Money,Nouveau,2022-10-29,Actif
1429,1429,M,30,26-35,San-Pédro,Partenaire,Occasionnel,2024-05-15,Inactif
1430,1430,F,47,46-55,Abidjan,Boutique,Occasionnel,2024-05-08,Actif
1431,1431,M,18,18-25,Abidjan,Boutique,Régulier,2024-12-22,Actif
1432,1432,M,40,36-45,San-Pédro,Réseaux sociaux,Nouveau,2024-06-17,Actif
1433,1433,F,47,46-55,Abidjan,Partenaire,VIP,2023-07-10,Actif
1434,1434,F,34,26-35,Yamoussoukro,Boutique,Nouveau,2023-02-03,Inactif
1435,1435,F,40,36-45,Bouaké,Mobile Money,VIP,2024-05-05,Actif
1436,1436,M,53,46-55,Abidjan,Boutique,Nouveau,2024-10-12,Actif
1437,1437,F,55,46-55,Abidjan,Mobile Money,Nouveau,2022-11-04,Inactif
1438,1438,F,33,26-35,Yamoussoukro,Boutique,Nouveau,2023-02-09,Actif
1439,1439,M,28,26-35,Abidjan,Mobile Money,Nouveau,2023-06-29,Actif
1440,1440,M,23,18-25,Korhogo,Site Web,VIP,2022-04-28,Actif
